Date,Accor,Crédit agricole,Air liquide,Airbus,Danone,BNP Paribas,Bureau Veritas,Carrefour,Capgemini,Axa,Vinci,Dassault Systèmes,EssilorLuxottica,Bouygues,Engie,Euronext,Eurofins Scientific,Eiffage,Société générale,Thales,Kering,Legrand,LVMH,Michelin,MT.AS,L'Oréal,Orange,Publicis Groupe,Pernod Ricard,Hermès International,Renault,Safran,Sanofi,Saint-Gobain,Stellantis,STMicroelectronics,Schneider Electric,TotalEnergies,Unibail-Rodamco-Westfield,Veolia
2020-01-16,36.79909896850586,8.683259963989258,93.9318618774414,124.64727020263672,60.0941047668457,35.76078414916992,21.766950607299805,11.635767936706543,103.79938507080078,17.282329559326172,82.48599243164062,30.089210510253906,127.31990051269531,27.443241119384766,10.205214500427246,61.421058654785156,45.77582550048828,87.45115661621094,24.310317993164062,87.05186462402344,523.793701171875,64.1199722290039,391.6789245605469,22.086313247680664,13.451419830322266,247.49557495117188,8.655837059020996,33.73397445678711,140.2664337158203,678.2506103515625,36.01122283935547,135.53074645996094,72.50948333740234,30.568391799926758,3.3067209720611572,23.501550674438477,81.55027770996094,33.28034210205078,,19.539318084716797
2020-01-17,36.744258880615234,8.747833251953125,95.44391632080078,127.80550384521484,60.25762939453125,35.87388229370117,22.126955032348633,11.569098472595215,105.24606323242188,17.407304763793945,84.0872802734375,30.54481315612793,129.6494598388672,27.523107528686523,10.3516845703125,61.73766326904297,45.15443420410156,87.5348892211914,24.342084884643555,88.37596893310547,528.2085571289062,65.37793731689453,398.1630554199219,22.5266056060791,13.442240715026855,252.5409393310547,8.773672103881836,32.82266616821289,142.86239624023438,691.2058715820312,35.76073455810547,137.02061462402344,72.96856689453125,30.825529098510742,3.3067209720611572,23.85231590270996,82.95904541015625,33.08592224121094,,19.754966735839844
2020-01-20,35.9947509765625,8.707050323486328,95.03824615478516,128.85202026367188,59.86517333984375,35.690093994140625,21.9952449798584,11.569098472595215,105.78856658935547,17.478717803955078,83.8409194946289,30.60297203063965,128.0366668701172,27.958711624145508,10.423216819763184,61.30233383178711,45.474544525146484,88.03723907470703,24.290462493896484,89.37801361083984,518.5133666992188,64.8995590209961,389.7291564941406,22.844030380249023,13.405512809753418,251.6235809326172,8.79387378692627,33.176185607910156,141.64816284179688,683.0134887695312,36.06587600708008,136.63613891601562,72.7390365600586,30.620697021484375,3.3067209720611572,24.041921615600586,82.74773406982422,33.13026809692383,,19.947507858276367
2020-01-21,35.50117111206055,8.67646312713623,95.6651840209961,127.4504165649414,59.93058776855469,35.49216842651367,21.960119247436523,11.573020935058594,106.28587341308594,17.532278060913086,83.92303466796875,30.70960235595703,127.99187469482422,27.900630950927734,10.412997245788574,61.85638427734375,45.02262496948242,88.20468139648438,24.163393020629883,88.59069061279297,507.77960205078125,63.942813873291016,385.3762512207031,22.7825927734375,13.05292797088623,248.32118225097656,8.820806503295898,33.058345794677734,141.1876220703125,675.5833129882812,35.78350830078125,136.49197387695312,72.31160736083984,30.59018325805664,3.3067209720611572,23.785953521728516,82.41313934326172,32.81990051269531,,20.101547241210938
2020-01-22,35.27265930175781,8.584702491760254,95.55455017089844,128.9267578125,59.603538513183594,35.40027618408203,22.16207504272461,11.337717056274414,106.4214859008789,17.418014526367188,82.85552978515625,31.11673927307129,125.66231536865234,27.75542640686035,10.419811248779297,62.48959732055664,45.0791130065918,87.32557678222656,24.08000373840332,87.96441650390625,512.627197265625,63.67704391479492,384.0158996582031,22.413972854614258,13.085984230041504,246.76171875,8.8410062789917,32.618408203125,140.1826934814453,677.4885864257812,35.48292541503906,134.80984497070312,70.34077453613281,30.50737762451172,3.3067209720611572,24.041921615600586,81.86725616455078,32.60504150390625,,20.294090270996094
2020-01-23,34.48659133911133,8.489543914794922,94.81696319580078,126.88980865478516,59.94693374633789,35.31191635131836,22.126955032348633,11.467133522033691,107.09962463378906,17.24304962158203,83.22504425048828,31.136127471923828,124.72151184082031,27.341604232788086,10.559468269348145,62.21255874633789,44.92847442626953,86.90693664550781,23.964839935302734,87.40971374511719,496.353271484375,63.730201721191406,373.58685302734375,21.942964553833008,12.839910507202148,244.92709350585938,8.79387378692627,32.586978912353516,138.84283447265625,670.8203735351562,33.68850326538086,136.5880889892578,70.60989379882812,30.206661224365234,3.3067209720611572,25.5966854095459,81.46221923828125,32.27762985229492,,20.40961456298828
2020-01-24,34.89790725708008,8.547318458557129,96.32901763916016,129.8798370361328,60.58466720581055,35.28010940551758,22.407928466796875,11.992645263671875,107.64212799072266,17.360883712768555,84.0872802734375,31.785608291625977,124.54231262207031,27.646528244018555,10.702531814575195,63.16237258911133,45.13560104370117,87.78605651855469,23.97675895690918,88.30438995361328,496.2667236328125,65.02359771728516,377.53173828125,21.850807189941406,12.946418762207031,248.13772583007812,8.81407356262207,32.44557189941406,137.5029754638672,677.2979736328125,33.037235260009766,141.29800415039062,70.5307388305664,30.690420150756836,3.3067209720611572,26.298219680786133,82.95904541015625,32.32194900512695,,20.786998748779297
2020-01-27,33.68223571777344,8.377391815185547,94.11624145507812,124.18006896972656,59.603538513183594,34.54495620727539,22.469392776489258,11.937740325927734,106.64752960205078,17.046659469604492,81.83729553222656,31.145822525024414,121.76475524902344,26.63011360168457,10.695719718933105,63.00407791137695,45.13560104370117,86.06968688964844,23.647165298461914,87.76758575439453,478.3481140136719,64.03140258789062,363.6565856933594,21.32859992980957,12.472635269165039,236.6710968017578,8.716436386108398,31.911361694335938,132.8134765625,648.1483764648438,31.971519470214844,137.98182678222656,68.62321472167969,30.4986629486084,3.3067209720611572,24.78137969970703,80.6697998046875,31.452268600463867,,20.463525772094727
2020-01-28,34.06613540649414,8.469152450561523,95.44391632080078,125.43216705322266,59.83246994018555,34.93373489379883,22.539636611938477,12.294618606567383,105.69815063476562,17.25733184814453,83.0608139038086,31.00041389465332,123.64632415771484,26.88421630859375,10.712750434875488,62.76661682128906,45.474544525146484,87.40929412841797,23.682905197143555,87.8570556640625,486.3119812011719,64.33260345458984,373.6322021484375,21.738174438476562,12.806854248046875,239.97352600097656,8.820806503295898,32.178466796875,132.31103515625,654.0546264648438,32.385963439941406,138.89498901367188,69.39098358154297,30.511737823486328,3.3067209720611572,25.653560638427734,81.1452407836914,31.70124053955078,,20.563650131225586
2020-01-29,34.30378341674805,8.452159881591797,96.66092681884766,127.59992980957031,59.55447769165039,34.99382781982422,22.36402702331543,12.208340644836426,104.29667663574219,17.30375099182129,83.79985809326172,31.33000373840332,124.22872924804688,26.717233657836914,10.818345069885254,62.17298889160156,45.606353759765625,88.53958892822266,23.690845489501953,88.7517318725586,491.6789245605469,65.90946197509766,369.6419372558594,22.117029190063477,12.869291305541992,240.6156005859375,8.723172187805176,32.06062698364258,132.6878662109375,657.2933349609375,32.923377990722656,144.22972106933594,70.1824722290039,30.84731674194336,3.3067209720611572,25.492399215698242,82.50119018554688,31.500011444091797,,20.625261306762695
